pos_index,shap_sum_abs,is_outlier
0,0.377184085403939,False
1,1.5852478200916664,False
2,0.39185830923861564,False
3,0.4071285217681009,False
4,0.5848578325062547,False
5,0.6910870348850632,False
6,0.6147191477871181,False
7,0.7617642406786812,False
8,0.4789944832593898,False
9,0.7750898214167904,False
10,0.4982623178204662,False
11,0.5486969683032892,False
12,1.1915872992225378,False
13,0.6409043738193283,False
14,0.5560923497815101,False
15,0.8609491000659812,False
16,0.5084660792097336,False
17,0.26521080884879755,False
18,0.5111411309530831,False
19,0.6782503291206138,False
20,0.3229124620206861,False
21,0.6398917850561918,False
22,0.3667532120863308,False
23,0.6811450364781668,False
24,0.414933910847897,False
25,0.39981879164914125,False
26,1.3236777824509083,False
27,0.7132772062241076,False
28,0.5656471976966285,False
29,1.6564830101249735,False
30,0.4302943454215895,False
31,1.336483634243283,False
32,0.5757728404576732,False
33,0.29125013093277907,False
34,0.5328976006457216,False
35,1.5276107936366246,False
36,1.6502042192098403,False
37,0.5214146355785809,False
38,1.5166237510037792,False
39,1.1412401426141079,False
40,0.506444191906219,False
41,0.46118933837259457,False
42,0.5066120244703667,False
43,0.5799211934467394,False
44,0.45540804321299677,False
45,1.2334752560919722,False
46,0.41429244632900175,False
47,0.43092085182553264,False
48,1.5827265201533727,False
49,0.6523872194389337,False
50,1.1249152529935684,False
51,1.6223099298879078,False
52,0.41691015102147727,False
53,0.32827172099016044,False
54,0.5346512833596838,False
55,0.9096088746220852,False
56,0.3587129451465543,False
57,1.226980850488011,False
58,0.5875169515553273,False
59,0.5832600690229228,False
60,0.9542249873533222,False
61,0.7504949118267941,False
62,1.5290029371181668,False
63,0.4370480175915892,False
64,0.4105611720196534,False
65,1.6974858095068388,False
66,0.7753686500821171,False
67,0.6306401907187594,False
68,0.8290393000727903,False
69,1.3849790597550724,False
70,0.4745343126305954,False
71,1.043013537019197,False
72,0.8298277314547308,False
73,0.9125770030097868,False
74,0.5769771155645345,False
75,0.8302549564133056,False
76,0.6827561465224248,False
77,0.46134916545399696,False
78,0.36993287394808577,False
79,1.364280323129441,False
80,0.46952096451754793,False
81,0.5052231317781563,False
82,0.3415711290254968,False
83,1.0394629525208845,False
84,0.505266724768515,False
85,0.3776608967618901,False
86,0.5128584377171337,False
87,0.9485728085744352,False
88,0.5249667519671898,False
89,0.37996759528277624,False
90,1.4201293585081913,False
91,1.1504759030331837,False
92,0.7848135913625934,False
93,2.0182526645690304,True
94,0.3534161686751796,False
95,0.31420875411403537,False
96,0.5619992751449571,False
97,0.3866866372366768,False
