pos_index,shap_sum_abs,is_outlier
0,1.2387598171713305,False
1,1.9762464097526589,False
2,1.2786055304873392,False
3,1.4548673583930933,False
4,0.9411727383189108,False
5,1.6763238013787063,False
6,1.5005045315439438,False
7,1.457580275818687,False
8,1.5171388067396414,False
9,1.8013633727063012,False
10,0.9087604787049981,False
11,1.308009721310985,False
12,2.105432687088317,False
13,0.8483822591940258,False
14,0.86811016201558,False
15,1.8756840450832353,False
16,2.0057279769990632,False
17,0.9154658678246304,False
18,1.3567420048233547,False
19,1.606669077658239,False
20,0.6802378435357761,False
21,1.5372845347940944,False
22,0.8890167411999386,False
23,1.5536392107943318,False
24,1.2340900129533996,False
25,1.1670637123443386,False
26,1.1734012014842605,False
27,1.3503012226572184,False
28,1.1743632240149506,False
29,1.75756291117162,False
30,1.7938085482534532,False
31,1.6329937928640732,False
32,1.1629528355913417,False
33,0.9566910040886245,False
34,1.1238174295032715,False
35,1.560549612644386,False
36,1.8185920794653387,False
37,1.4379247628184588,False
38,1.4907491463631306,False
39,1.114099782755208,False
40,0.9214865310580449,False
41,1.1151911259745164,False
42,1.2691694227198136,False
43,1.597909917514372,False
44,1.1193760063775104,False
45,1.144876608427804,False
46,1.391057342405307,False
47,1.4703774451566969,False
48,1.4477431731959012,False
49,1.2834224520464315,False
50,1.7438224780138878,False
51,1.6708331680967823,False
52,1.492962398392694,False
53,0.9975441048340762,False
54,1.3225373937564129,False
55,1.590097213082374,False
56,0.8671271986797126,False
57,1.0680254791558823,False
58,0.8743851152298534,False
59,1.5428939189192017,False
60,1.4203673537413728,False
61,1.2737111835015056,False
62,1.1476673006222702,False
63,1.2671095093853013,False
64,1.243603598777953,False
65,1.7713808125556212,False
66,1.1652089093799938,False
67,1.8762081385539586,False
68,1.16288398732071,False
69,1.546719830543977,False
70,1.0818732114490297,False
71,1.1685201789428454,False
72,1.770131627248922,False
73,1.7515504667767607,False
74,1.723575561162297,False
75,1.1412843423592907,False
76,1.3350297846469434,False
77,1.489247005861924,False
78,1.2458880786979718,False
79,1.5025767094030622,False
80,0.9310854251900134,False
81,1.5883442148811422,False
82,1.3807151757704843,False
83,0.9731379988567137,False
84,1.6065132248192249,False
85,0.985319339147436,False
86,0.8324538810441519,False
87,1.1146575327432762,False
88,1.340196182354777,False
89,1.1280815213915565,False
90,1.2981629156871501,False
91,1.1835119688260136,False
92,1.1059446251291027,False
93,2.263669702077082,False
94,0.9544964261948005,False
95,0.9258618507705539,False
96,1.0740286809940631,False
97,1.0569045935655241,False
98,1.0978350431814183,False
99,1.6106365576239612,False
100,1.2996367922517358,False
101,1.2032154620039064,False
102,1.7474885380733167,False
103,1.458872990679485,False
104,1.20004536396432,False
105,1.2768130417715926,False
106,1.322995692216289,False
107,1.3330465098129163,False
108,1.4096710167610156,False
109,0.8916500769036652,False
110,1.3660556896504121,False
111,1.4278526021830544,False
112,2.2950226321704847,True
113,1.4111877130976334,False
114,1.343478333386819,False
115,1.7043392008916813,False
116,1.2758353118060137,False
117,1.1971222686323406,False
118,1.1165476892480555,False
119,0.8616110676846528,False
120,1.2763942090391232,False
121,0.9969597962352036,False
122,1.5676084285454437,False
123,0.9865726132113146,False
124,1.4801670447839193,False
125,1.259179354784411,False
126,1.2887799852117898,False
127,1.244816022471933,False
128,1.2624865341431208,False
129,0.8389610073747903,False
130,0.9884505048044268,False
131,0.9730975396902103,False
132,1.4204727510911348,False
133,1.7603134142602586,False
134,1.498399632744835,False
135,1.8655161076135713,False
136,1.3493430340866013,False
137,1.2773547451543368,False
138,1.149361448249587,False
139,1.6982886842279519,False
140,1.3208129952051428,False
141,1.6433177068529687,False
142,1.4666318720249523,False
143,1.0771307669128132,False
144,1.2179281224686098,False
145,1.0131794101034486,False
146,0.771894795805765,False
147,1.3151075201843316,False
148,1.041789157529581,False
149,1.6774767502884758,False
150,0.9584062220041744,False
151,1.400650792496795,False
152,1.3519534847643333,False
153,1.6379285380296855,False
154,1.7654715088183297,False
155,0.6753516678820672,False
156,1.0204199697550005,False
157,1.036105932655928,False
158,0.8441859710391075,False
159,1.4202033587932,False
160,1.451649852425879,False
161,1.1638881551672144,False
162,1.999786366817808,False
163,1.3649389200993394,False
164,1.7577888562638133,False
165,1.8955114490241558,False
166,0.6710735083490271,False
167,1.7482865075356466,False
168,1.230535980382623,False
169,1.4087021416068823,False
170,1.6607746000222412,False
171,1.4492076720467681,False
172,1.1957765795342912,False
173,1.6895737323955906,False
174,1.3643869542363314,False
175,1.6593287743237846,False
176,1.0055494176953124,False
177,0.9962403587610131,False
178,1.448418896975016,False
179,1.7576434659399047,False
180,1.5886721601038265,False
181,2.10180939112639,False
182,1.2941138081071843,False
183,1.6935058101035996,False
184,1.4857988665071558,False
185,1.0489012241143691,False
186,1.201408073843046,False
187,1.1126233296769583,False
188,0.8060921132828185,False
189,1.282622238162454,False
190,1.6869285537583902,False
191,1.810964816502293,False
192,1.3323280077207909,False
193,1.7269346038764657,False
194,1.1743804615050053,False
195,1.8456852330745432,False
196,1.4189925218718409,False
197,1.844464537452827,False
198,1.0100061089613108,False
199,0.9708862424008167,False
200,1.7395980222437142,False
201,1.5025993307972023,False
202,1.6959640312158062,False
203,1.4580171969738815,False
204,0.9417897552727352,False
205,0.820999113415892,False
206,0.9261749945104778,False
207,1.5900810226644593,False
208,1.1531688985530022,False
209,1.7121633042741031,False
210,0.9381735230813928,False
211,1.1128445779877614,False
212,1.6893769753764787,False
213,1.443529575248625,False
214,1.1499826018738948,False
215,1.1100768679036956,False
216,1.2038526437075452,False
217,1.3056974549306677,False
218,1.1734448025226716,False
219,1.5224529966429938,False
220,1.4844601508328066,False
221,1.7663793270719466,False
222,2.040068757643326,False
223,0.8428243306868952,False
224,1.1088830116053425,False
225,0.7569171529653917,False
226,1.0630082383945152,False
227,0.7675646074828764,False
228,1.7407054688552055,False
229,1.4091147927226142,False
230,1.1882800960942117,False
231,2.0953731001289384,False
232,1.2707336543500831,False
233,1.6148332622427528,False
234,2.0889049736752674,False
235,1.5236432041491834,False
236,1.1412327652901253,False
237,1.287316616821459,False
238,1.531761238005953,False
239,1.9352693741864513,False
240,1.5124068899578131,False
241,1.337644909616876,False
242,1.3078734281238242,False
243,1.113199612533538,False
244,1.8701576575416885,False
245,1.995793142484628,False
246,1.2368911096584247,False
247,1.2407383652412989,False
248,1.5750682252338553,False
249,1.321976453752973,False
250,2.1821890533813604,False
251,1.292307335175574,False
252,2.0092398112643144,False
253,1.13151523101967,False
254,0.992974643537814,False
255,1.3501445716096556,False
256,1.6246337743766444,False
